id,content,character,love,joy,fright,anger,fear,sorrow
1171_0003_A_51,[CLS] b1画外音：我叫b1，上个世纪七十年代，我在祖国大西南的一个省军区的文工团里服役，我是一名舞蹈演员，团里的人都叫我小p2。我要给你们讲的是我们文工团的故事，但在这个故事里，我不是主角。主角应该是他们俩，他叫o2，那时我们歌颂默默无闻的英雄，歌颂平凡中的伟大，就是歌颂o2这种人，穿雨衣的那个女孩儿，她叫c1，是我们舞蹈队托o2接来的新兵，她和o2几十年后的结局还要追溯到o2带她走进文工团的这一天。b1领着其他女舞蹈演员开始跳舞，乐队的伴奏也随之响起。另一边，一个叫u2的号子手还在练习着，b1还在压腿，目标角色是 b1,b1,0,0,0,0,0,0
1171_0003_A_52,[CLS] b1画外音：我叫b1，上个世纪七十年代，我在祖国大西南的一个省军区的文工团里服役，我是一名舞蹈演员，团里的人都叫我小p2。我要给你们讲的是我们文工团的故事，但在这个故事里，我不是主角。主角应该是他们俩，他叫o2，那时我们歌颂默默无闻的英雄，歌颂平凡中的伟大，就是歌颂o2这种人，穿雨衣的那个女孩儿，她叫c1，是我们舞蹈队托o2接来的新兵，她和o2几十年后的结局还要追溯到o2带她走进文工团的这一天。o2帮忙拿着行李领着c1在和门口站岗的哨兵敬礼后走进了文工团。c1四处张望，显然对这一切充满了好奇和胆怯，目标角色是 c1,c1,0,0,0,0,0,0
1171_0003_A_71,[CLS] d1看到o2拎着行李进来，往他那边走：哟，o2回来了，欢迎我们全军的学雷锋标兵凯旋归来啊！d1走过来发现了b1：看什么呢？d1：有什么好看的啊！我怎么不觉得呢！配不上你。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。d1接过c1的衣服闻了闻，瞬间露出了嫌弃的表情。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。d1笑得声音最大。d1一脸冷漠：没穿军装不能敬礼懂吗？（学着刚才c1的动作）你这是干嘛呢？耍猴啊。（示范正确的动作）敬军礼应该这样，明白吗？d1：p2，目标角色是 d1,d1,0,1,0,0,0,0
1171_0003_A_53,[CLS] 分h3：好，女演员休息，男演员准备《行军路上》，十分钟以后开始排练。分h3走到乐队指挥面前：老廖，你们乐队成心啊，是真不知道心疼这帮姑娘啊。分h3：还跟赶集似的，快把他们累死了。另一边，分h3走到c1面前：c1，欢迎你入伍，来，跟大家伙认识认识。另一边，分h3走到c1面前：c1，欢迎你入伍，来，跟大家伙认识认识。分h3吹了一下口哨，其他人都停了下来。分h3：我给大家伙介绍一位新同志，她叫c1，是舞蹈队托o2从北京接来的新兵。（看向c1）q2，做几个动作，给大家亮一手。o2走过来：分h3，目标角色是 h3,h3,0,0,0,0,0,0
1171_0003_A_55,[CLS] 分h3走到乐队指挥面前：老廖，你们乐队成心啊，是真不知道心疼这帮姑娘啊。分h3：还跟赶集似的，快把他们累死了。另一边，分h3走到c1面前：c1，欢迎你入伍，来，跟大家伙认识认识。另一边，分h3走到c1面前：c1，欢迎你入伍，来，跟大家伙认识认识。分h3吹了一下口哨，其他人都停了下来。分h3：我给大家伙介绍一位新同志，她叫c1，是舞蹈队托o2从北京接来的新兵。（看向c1）q2，做几个动作，给大家亮一手。o2走过来：分h3，我们俩坐了两天两夜的火车了，加上她又没活动，容易受伤，目标角色是 h3,h3,0,0,0,0,0,0
1171_0003_A_57,[CLS] 另一边，分h3走到c1面前：c1，欢迎你入伍，来，跟大家伙认识认识。另一边，分h3走到c1面前：c1，欢迎你入伍，来，跟大家伙认识认识。分h3吹了一下口哨，其他人都停了下来。分h3：我给大家伙介绍一位新同志，她叫c1，是舞蹈队托o2从北京接来的新兵。（看向c1）q2，做几个动作，给大家亮一手。o2走过来：分h3，我们俩坐了两天两夜的火车了，加上她又没活动，容易受伤。分h3看向正在脱外套准备做动作的c1：行吗？q2？分h3：很好，功力没退啊！做几个平转。分h3也蹲下来：怎么了？h3喊了一声：u2。，目标角色是 h3,h3,0,0,0,0,0,0
1171_0003_A_59,[CLS] c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。分h3：我给大家伙介绍一位新同志，她叫c1，是舞蹈队托o2从北京接来的新兵。（看向c1）q2，做几个动作，给大家亮一手。o2走过来：分h3，我们俩坐了两天两夜的火车了，加上她又没活动，容易受伤。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。o2蹲下去扶起她：怎么了？摔哪儿了？f1：o2，你手真巧，什么都能修。此时，o2拿着两个饭盒走了过来，将其中一个给了f1。o2：你不是不爱吃饺子吗？我用电炉给你煮了碗挂面，目标角色是 o2,o2,0,0,0,0,0,0
1171_0003_A_60,[CLS] c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。另一边，分h3走到c1面前：c1，欢迎你入伍，来，跟大家伙认识认识。分h3：我给大家伙介绍一位新同志，她叫c1，是舞蹈队托o2从北京接来的新兵。（看向c1）q2，做几个动作，给大家亮一手。分h3看向正在脱外套准备做动作的c1：行吗？q2？c1：行。d1接过c1的衣服闻了闻，瞬间露出了嫌弃的表情。c1翻了几个跟头，其他人立刻鼓掌。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。c1正好看到了这一幕，转着转着突然栽倒在地，目标角色是 c1,c1,0,0,0,0,0,0
1171_0003_A_61,[CLS] 分h3吹了一下口哨，其他人都停了下来。分h3：我给大家伙介绍一位新同志，她叫c1，是舞蹈队托o2从北京接来的新兵。（看向c1）q2，做几个动作，给大家亮一手。o2走过来：分h3，我们俩坐了两天两夜的火车了，加上她又没活动，容易受伤。分h3看向正在脱外套准备做动作的c1：行吗？q2？分h3：很好，功力没退啊！做几个平转。分h3也蹲下来：怎么了？h3喊了一声：u2。，目标角色是 h3,h3,0,0,0,0,0,0
1171_0003_A_63,[CLS] c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。另一边，分h3走到c1面前：c1，欢迎你入伍，来，跟大家伙认识认识。分h3：我给大家伙介绍一位新同志，她叫c1，是舞蹈队托o2从北京接来的新兵。（看向c1）q2，做几个动作，给大家亮一手。分h3看向正在脱外套准备做动作的c1：行吗？q2？c1：行。d1接过c1的衣服闻了闻，瞬间露出了嫌弃的表情。c1翻了几个跟头，其他人立刻鼓掌。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。c1正好看到了这一幕，转着转着突然栽倒在地，目标角色是 c1,c1,0,0,0,0,0,0
1171_0003_A_64,[CLS] 另一边，分h3走到c1面前：c1，欢迎你入伍，来，跟大家伙认识认识。分h3：我给大家伙介绍一位新同志，她叫c1，是舞蹈队托o2从北京接来的新兵。（看向c1）q2，做几个动作，给大家亮一手。分h3看向正在脱外套准备做动作的c1：行吗？q2？c1：行。d1接过c1的衣服闻了闻，瞬间露出了嫌弃的表情。c1翻了几个跟头，其他人立刻鼓掌。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。c1正好看到了这一幕，转着转着突然栽倒在地。c1起身，但显然有些懵：没事，老师，我还能做几个空翻，目标角色是 c1,c1,0,0,0,0,0,0
1171_0003_A_65,[CLS] d1看到o2拎着行李进来，往他那边走：哟，o2回来了，欢迎我们全军的学雷锋标兵凯旋归来啊！d1走过来发现了b1：看什么呢？d1：有什么好看的啊！我怎么不觉得呢！配不上你。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。d1接过c1的衣服闻了闻，瞬间露出了嫌弃的表情。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。d1笑得声音最大。d1一脸冷漠：没穿军装不能敬礼懂吗？（学着刚才c1的动作）你这是干嘛呢？耍猴啊。（示范正确的动作）敬军礼应该这样，明白吗？d1：p2，目标角色是 d1,d1,0,0,0,0,0,0
1171_0003_A_66,[CLS] 分h3：我给大家伙介绍一位新同志，她叫c1，是舞蹈队托o2从北京接来的新兵。（看向c1）q2，做几个动作，给大家亮一手。分h3看向正在脱外套准备做动作的c1：行吗？q2？c1：行。d1接过c1的衣服闻了闻，瞬间露出了嫌弃的表情。c1翻了几个跟头，其他人立刻鼓掌。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。c1正好看到了这一幕，转着转着突然栽倒在地。c1起身，但显然有些懵：没事，老师，我还能做几个空翻。孙助理给c1取生活用品，b1帮c1拿着东西。c1有些失望：啊，目标角色是 c1,c1,0,0,0,0,0,0
1171_0003_A_67,[CLS] 分h3：我给大家伙介绍一位新同志，她叫c1，是舞蹈队托o2从北京接来的新兵。（看向c1）q2，做几个动作，给大家亮一手。o2走过来：分h3，我们俩坐了两天两夜的火车了，加上她又没活动，容易受伤。分h3看向正在脱外套准备做动作的c1：行吗？q2？分h3：很好，功力没退啊！做几个平转。分h3也蹲下来：怎么了？h3喊了一声：u2。，目标角色是 h3,h3,0,1,0,0,0,0
1171_0003_A_69,[CLS] 分h3：我给大家伙介绍一位新同志，她叫c1，是舞蹈队托o2从北京接来的新兵。（看向c1）q2，做几个动作，给大家亮一手。o2走过来：分h3，我们俩坐了两天两夜的火车了，加上她又没活动，容易受伤。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。o2蹲下去扶起她：怎么了？摔哪儿了？f1：o2，你手真巧，什么都能修。此时，o2拿着两个饭盒走了过来，将其中一个给了f1。o2：你不是不爱吃饺子吗？我用电炉给你煮了碗挂面，还戳了一筷子香油。o2拿出一个手表：你托我带去北京修得手表也修好了，目标角色是 o2,o2,0,0,0,0,0,0
1171_0003_A_70,[CLS] 分h3：我给大家伙介绍一位新同志，她叫c1，是舞蹈队托o2从北京接来的新兵。（看向c1）q2，做几个动作，给大家亮一手。分h3看向正在脱外套准备做动作的c1：行吗？q2？c1：行。d1接过c1的衣服闻了闻，瞬间露出了嫌弃的表情。c1翻了几个跟头，其他人立刻鼓掌。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。c1正好看到了这一幕，转着转着突然栽倒在地。c1起身，但显然有些懵：没事，老师，我还能做几个空翻。孙助理给c1取生活用品，b1帮c1拿着东西。c1有些失望：啊，目标角色是 c1,c1,0,0,0,0,0,0
1171_0003_A_72,[CLS] 分h3：我给大家伙介绍一位新同志，她叫c1，是舞蹈队托o2从北京接来的新兵。（看向c1）q2，做几个动作，给大家亮一手。分h3看向正在脱外套准备做动作的c1：行吗？q2？c1：行。d1接过c1的衣服闻了闻，瞬间露出了嫌弃的表情。c1翻了几个跟头，其他人立刻鼓掌。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。c1正好看到了这一幕，转着转着突然栽倒在地。c1起身，但显然有些懵：没事，老师，我还能做几个空翻。孙助理给c1取生活用品，b1帮c1拿着东西。c1有些失望：啊，目标角色是 c1,c1,0,0,1,0,0,0
1171_0003_A_74,[CLS] 分h3：我给大家伙介绍一位新同志，她叫c1，是舞蹈队托o2从北京接来的新兵。（看向c1）q2，做几个动作，给大家亮一手。o2走过来：分h3，我们俩坐了两天两夜的火车了，加上她又没活动，容易受伤。分h3看向正在脱外套准备做动作的c1：行吗？q2？分h3：很好，功力没退啊！做几个平转。分h3也蹲下来：怎么了？h3喊了一声：u2。，目标角色是 h3,h3,0,0,0,0,0,0
1171_0003_A_76,[CLS] c1：行。d1接过c1的衣服闻了闻，瞬间露出了嫌弃的表情。c1翻了几个跟头，其他人立刻鼓掌。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。c1正好看到了这一幕，转着转着突然栽倒在地。c1起身，但显然有些懵：没事，老师，我还能做几个空翻。孙助理给c1取生活用品，b1帮c1拿着东西。c1有些失望：啊！那还得两个星期我才能穿上军装啊！b1不理会c1，而是检查了一下生活用品：孙助理，蚊帐，你还有蚊帐没给她呢！b1拿着生活用品把c1领到了宿舍。b1安慰着c1：没几天了，五一你就能穿上了，目标角色是 c1,c1,0,0,0,0,0,0
1171_0003_A_78,[CLS] d1走过来发现了b1：看什么呢？d1：有什么好看的啊！我怎么不觉得呢！配不上你。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。d1接过c1的衣服闻了闻，瞬间露出了嫌弃的表情。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。d1笑得声音最大。d1一脸冷漠：没穿军装不能敬礼懂吗？（学着刚才c1的动作）你这是干嘛呢？耍猴啊。（示范正确的动作）敬军礼应该这样，明白吗？d1：p2，回头你教她打背包和整理内务啊。f1指了指d1上面：d1上面。d1拉起f1：走走走，你别又想躲，目标角色是 d1,d1,0,2,0,0,0,0
1171_0003_A_79,[CLS] b1画外音：我叫b1，上个世纪七十年代，我在祖国大西南的一个省军区的文工团里服役，我是一名舞蹈演员，团里的人都叫我小p2。我要给你们讲的是我们文工团的故事，但在这个故事里，我不是主角。主角应该是他们俩，他叫o2，那时我们歌颂默默无闻的英雄，歌颂平凡中的伟大，就是歌颂o2这种人，穿雨衣的那个女孩儿，她叫c1，是我们舞蹈队托o2接来的新兵，她和o2几十年后的结局还要追溯到o2带她走进文工团的这一天。b1领着其他女舞蹈演员开始跳舞，乐队的伴奏也随之响起。另一边，一个叫u2的号子手还在练习着，b1还在压腿，目标角色是 b1,b1,0,0,0,0,0,0
1171_0004_A_80,[CLS] d1接过c1的衣服闻了闻，瞬间露出了嫌弃的表情。c1翻了几个跟头，其他人立刻鼓掌。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。c1正好看到了这一幕，转着转着突然栽倒在地。c1起身，但显然有些懵：没事，老师，我还能做几个空翻。孙助理给c1取生活用品，b1帮c1拿着东西。c1有些失望：啊！那还得两个星期我才能穿上军装啊！b1不理会c1，而是检查了一下生活用品：孙助理，蚊帐，你还有蚊帐没给她呢！b1拿着生活用品把c1领到了宿舍。b1安慰着c1：没几天了，五一你就能穿上了，目标角色是 c1,c1,0,0,0,0,0,0
1171_0004_A_81,[CLS] b1领着其他女舞蹈演员开始跳舞，乐队的伴奏也随之响起。另一边，一个叫u2的号子手还在练习着，b1还在压腿，眼睛时不时往u2那边看一眼。d1走过来发现了b1：看什么呢？b1：没看什么啊！b1：你想哪儿去了，我谁也没看。b1拍了拍她：行了，夸张。孙助理给c1取生活用品，b1帮c1拿着东西。b1不理会c1，而是检查了一下生活用品：孙助理，蚊帐，你还有蚊帐没给她呢！b1拿着生活用品把c1领到了宿舍。b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，目标角色是 b1,b1,0,0,0,0,0,0
1171_0004_A_83,[CLS] c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。c1正好看到了这一幕，转着转着突然栽倒在地。c1起身，但显然有些懵：没事，老师，我还能做几个空翻。孙助理给c1取生活用品，b1帮c1拿着东西。c1有些失望：啊！那还得两个星期我才能穿上军装啊！b1不理会c1，而是检查了一下生活用品：孙助理，蚊帐，你还有蚊帐没给她呢！b1拿着生活用品把c1领到了宿舍。b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，可那新军装不下一遍水的话根本没法看，全是叠的褶，目标角色是 c1,c1,0,0,0,0,0,1
1171_0004_A_84,[CLS] c1正好看到了这一幕，转着转着突然栽倒在地。c1起身，但显然有些懵：没事，老师，我还能做几个空翻。孙助理给c1取生活用品，b1帮c1拿着东西。c1有些失望：啊！那还得两个星期我才能穿上军装啊！b1不理会c1，而是检查了一下生活用品：孙助理，蚊帐，你还有蚊帐没给她呢！b1拿着生活用品把c1领到了宿舍。b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，可那新军装不下一遍水的话根本没法看，全是叠的褶。b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，目标角色是 c1,c1,0,0,0,0,0,0
1171_0004_A_85,[CLS] 另一边，一个叫u2的号子手还在练习着，b1还在压腿，眼睛时不时往u2那边看一眼。d1走过来发现了b1：看什么呢？b1：没看什么啊！b1：你想哪儿去了，我谁也没看。b1拍了拍她：行了，夸张。孙助理给c1取生活用品，b1帮c1拿着东西。b1不理会c1，而是检查了一下生活用品：孙助理，蚊帐，你还有蚊帐没给她呢！b1拿着生活用品把c1领到了宿舍。b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，可那新军装不下一遍水的话根本没法看，全是叠的褶。b1安慰着c1：没几天了，目标角色是 b1,b1,0,0,0,0,0,0
1171_0005_A_87,[CLS] c1起身，但显然有些懵：没事，老师，我还能做几个空翻。孙助理给c1取生活用品，b1帮c1拿着东西。c1有些失望：啊！那还得两个星期我才能穿上军装啊！b1不理会c1，而是检查了一下生活用品：孙助理，蚊帐，你还有蚊帐没给她呢！b1拿着生活用品把c1领到了宿舍。b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，可那新军装不下一遍水的话根本没法看，全是叠的褶。b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，目标角色是 c1,c1,0,0,0,0,0,0
1171_0005_A_88,[CLS] d1走过来发现了b1：看什么呢？b1：没看什么啊！b1：你想哪儿去了，我谁也没看。b1拍了拍她：行了，夸张。孙助理给c1取生活用品，b1帮c1拿着东西。b1不理会c1，而是检查了一下生活用品：孙助理，蚊帐，你还有蚊帐没给她呢！b1拿着生活用品把c1领到了宿舍。b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，可那新军装不下一遍水的话根本没法看，全是叠的褶。b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，目标角色是 b1,b1,0,0,0,0,0,0
1171_0005_A_89,[CLS] c1有些失望：啊！那还得两个星期我才能穿上军装啊！b1不理会c1，而是检查了一下生活用品：孙助理，蚊帐，你还有蚊帐没给她呢！b1拿着生活用品把c1领到了宿舍。b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，可那新军装不下一遍水的话根本没法看，全是叠的褶。b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，可那新军装不下一遍水的话根本没法看，全是叠的褶。d1一脸冷漠：没穿军装不能敬礼懂吗？（学着刚才c1的动作）你这是干嘛呢？耍猴啊，目标角色是 c1,c1,0,0,0,0,0,0
1171_0003_A_73,[CLS] 分h3：我给大家伙介绍一位新同志，她叫c1，是舞蹈队托o2从北京接来的新兵。（看向c1）q2，做几个动作，给大家亮一手。o2走过来：分h3，我们俩坐了两天两夜的火车了，加上她又没活动，容易受伤。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。o2蹲下去扶起她：怎么了？摔哪儿了？f1：o2，你手真巧，什么都能修。此时，o2拿着两个饭盒走了过来，将其中一个给了f1。o2：你不是不爱吃饺子吗？我用电炉给你煮了碗挂面，还戳了一筷子香油。o2拿出一个手表：你托我带去北京修得手表也修好了，目标角色是 o2,o2,0,0,0,0,0,0
1171_0005_A_90,[CLS] b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，可那新军装不下一遍水的话根本没法看，全是叠的褶。b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，可那新军装不下一遍水的话根本没法看，全是叠的褶。b1：你们先去啊，我刚排练完一身汗，还没洗澡呢。b1：行了，你包饺子去吧！b1和c1走进了宿舍，c1有些胆怯，弯着腰低着头。b1：我给你介绍一下。（看着坐在钢琴前的女孩儿）这是f1，是咱们团的独唱演员。，目标角色是 b1,b1,0,0,0,0,0,0
1171_0006_A_96,[CLS] c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。d1接过c1的衣服闻了闻，瞬间露出了嫌弃的表情。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。d1笑得声音最大。d1一脸冷漠：没穿军装不能敬礼懂吗？（学着刚才c1的动作）你这是干嘛呢？耍猴啊。（示范正确的动作）敬军礼应该这样，明白吗？d1：p2，回头你教她打背包和整理内务啊。f1指了指d1上面：d1上面。d1拉起f1：走走走，你别又想躲，我就爱吃饺子，我跟你说，这部队就是我们北方人的天下。（走到门口又回头，，目标角色是 d1,d1,0,0,0,1,0,0
1171_0006_A_98,[CLS] d1接过c1的衣服闻了闻，瞬间露出了嫌弃的表情。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。d1笑得声音最大。d1一脸冷漠：没穿军装不能敬礼懂吗？（学着刚才c1的动作）你这是干嘛呢？耍猴啊。（示范正确的动作）敬军礼应该这样，明白吗？d1：p2，回头你教她打背包和整理内务啊。f1指了指d1上面：d1上面。d1拉起f1：走走走，你别又想躲，我就爱吃饺子，我跟你说，这部队就是我们北方人的天下。（走到门口又回头，指了指c1）哎，p2，带她也去洗洗，好好搓搓啊，至少三遍，目标角色是 d1,d1,0,0,0,0,0,0
1171_0006_A_101,[CLS] c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。d1笑得声音最大。d1一脸冷漠：没穿军装不能敬礼懂吗？（学着刚才c1的动作）你这是干嘛呢？耍猴啊。（示范正确的动作）敬军礼应该这样，明白吗？d1：p2，回头你教她打背包和整理内务啊。f1指了指d1上面：d1上面。d1拉起f1：走走走，你别又想躲，我就爱吃饺子，我跟你说，这部队就是我们北方人的天下。（走到门口又回头，指了指c1）哎，p2，带她也去洗洗，好好搓搓啊，至少三遍，身上馊得跟从泔水里捞出来似的。（看向穿着军装的女孩儿）d1你见过了吧，目标角色是 d1,d1,0,0,0,0,0,0
1171_0006_A_103,[CLS] f1走过去和o2握手：欢迎你凯旋归来。f1指了指d1上面：d1上面。f1抱怨：又吃饺子啊！d1拉起f1：走走走，你别又想躲，我就爱吃饺子，我跟你说，这部队就是我们北方人的天下。（走到门口又回头，指了指c1）哎，p2，带她也去洗洗，好好搓搓啊，至少三遍，身上馊得跟从泔水里捞出来似的。b1：我给你介绍一下。（看着坐在钢琴前的女孩儿）这是f1，是咱们团的独唱演员。，目标角色是 f1,f1,0,0,0,0,0,0
1171_0006_A_104,[CLS] b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，可那新军装不下一遍水的话根本没法看，全是叠的褶。b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，可那新军装不下一遍水的话根本没法看，全是叠的褶。b1：你们先去啊，我刚排练完一身汗，还没洗澡呢。b1：行了，你包饺子去吧！b1和c1走进了宿舍，c1有些胆怯，弯着腰低着头。b1：我给你介绍一下。（看着坐在钢琴前的女孩儿）这是f1，是咱们团的独唱演员。，目标角色是 b1,b1,0,0,0,0,0,0
1171_0006_A_105,[CLS] f1走过去和o2握手：欢迎你凯旋归来。f1指了指d1上面：d1上面。f1抱怨：又吃饺子啊！d1拉起f1：走走走，你别又想躲，我就爱吃饺子，我跟你说，这部队就是我们北方人的天下。（走到门口又回头，指了指c1）哎，p2，带她也去洗洗，好好搓搓啊，至少三遍，身上馊得跟从泔水里捞出来似的。b1：我给你介绍一下。（看着坐在钢琴前的女孩儿）这是f1，是咱们团的独唱演员。f1指了指d1上面：d1上面。座位上，b1和f1坐在一起，但f1只是用叉子叉着饺子，根本不吃。f1：o2，你手真巧，什么都能修。f1：我不想吃饺子，目标角色是 f1,f1,0,0,0,0,0,0
1171_0006_A_106,[CLS] d1：p2，回头你教她打背包和整理内务啊。f1指了指d1上面：d1上面。d1拉起f1：走走走，你别又想躲，我就爱吃饺子，我跟你说，这部队就是我们北方人的天下。（走到门口又回头，指了指c1）哎，p2，带她也去洗洗，好好搓搓啊，至少三遍，身上馊得跟从泔水里捞出来似的。（看向穿着军装的女孩儿）d1你见过了吧，她是报幕的，也是咱们宿舍舍长。f1指了指d1上面：d1上面。d1看了看o2的饭盒：哟，o2，你这饭盒的饺子怎么都是破的啊！你这成吃饺子皮了。d1看了看o2的饭盒：哟，o2，你这饭盒的饺子怎么都是破的啊，目标角色是 d1,d1,0,0,0,0,0,0
1171_0006_A_107,[CLS] b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，可那新军装不下一遍水的话根本没法看，全是叠的褶。b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，可那新军装不下一遍水的话根本没法看，全是叠的褶。b1：你们先去啊，我刚排练完一身汗，还没洗澡呢。b1：行了，你包饺子去吧！b1和c1走进了宿舍，c1有些胆怯，弯着腰低着头。b1：我给你介绍一下。（看着坐在钢琴前的女孩儿）这是f1，是咱们团的独唱演员。，目标角色是 b1,b1,0,0,0,0,0,0
